date,hour,temperature,windchill,humidity,precipitation,wind_speed,city
02/01/16,13,57.9,0,49,0,6.9,New York
02/01/16,14,55.9,0,49,0,3.5,New York
02/01/16,15,53.1,0,48,0,6.9,New York
02/01/16,16,52,0,47,0.01,3.5,New York
02/01/16,17,52,0,43,0,3.5,New York
02/01/16,18,51.1,0,41,0,6.9,New York
02/01/16,19,50,0,43,0,6.9,New York
02/01/16,20,48,0,39,0,4.6,New York
02/01/16,21,46.9,0,41,0,0,New York
02/01/16,22,46,43.1,47,0,5.8,New York
02/01/16,23,44.1,40.8,47,0,5.8,New York
02/02/16,0,43,38.2,47,0,8.1,New York
02/02/16,1,42.1,37.7,45,0,6.9,New York
02/02/16,2,41,36.4,49,0,6.9,New York
02/02/16,3,39.9,0,51,0,0,New York
02/02/16,4,39,36.8,53,0,3.5,New York
02/02/16,5,39,0,53,0,0,New York
02/02/16,6,39,35.7,53,0,4.6,New York
02/02/16,7,39,35.7,55,0,4.6,New York
02/02/16,8,39.9,36.7,55,0,4.6,New York
02/02/16,9,43,0,51,0,0,New York
02/02/16,10,46,42.5,40,0,6.9,New York
02/02/16,11,48,0,39,0,4.6,New York
02/02/16,12,48,0,37,0,6.9,New York
02/02/16,13,48.9,0,38,0,4.6,New York
02/02/16,14,48.9,0,36,0,0,New York
02/02/16,15,48.9,0,36,0,3.5,New York
02/02/16,16,48,0,36,0,0,New York
02/02/16,17,46,0,42,0,0,New York
02/02/16,18,45,41.8,52,0,5.8,New York
02/02/16,19,45,42.6,49,0,4.6,New York
02/02/16,20,44.1,0,53,0,0,New York
02/02/16,22,43,0,56,0,0,New York
02/02/16,23,43,0,56,0,0,New York
02/03/16,0,42.1,0,60,0,0,New York
02/03/16,1,44.1,40.8,60,0,5.8,New York
02/03/16,2,43,38.8,68,0,6.9,New York
02/03/16,3,44.1,0,71,0,0,New York
02/03/16,4,45,40.6,71,0,8.1,New York
02/03/16,5,46,43.9,71,0,4.6,New York
02/03/16,6,48,0,71,0,6.9,New York
02/03/16,7,48,0,71,0,9.2,New York
02/03/16,8,50,0,77,0.01,5.8,New York
02/03/16,9,50,0,80,0,0,New York
02/03/16,10,51.1,0,80,0,6.9,New York
02/03/16,11,54,0,77,0,10.4,New York
02/03/16,12,53.1,0,83,0,10.4,New York
02/03/16,13,54,0,86,0.04,8.1,New York
02/03/16,14,55.9,0,87,0.07,9.2,New York
02/03/16,15,57,0,87,0.04,6.9,New York
02/03/16,16,55.9,0,90,0.19,4.6,New York
02/03/16,17,55.9,0,90,0.01,3.5,New York
02/03/16,18,55,0,93,0.01,5.8,New York
02/03/16,19,55,0,93,0,13.8,New York
02/03/16,20,57.9,0,87,0.01,0,New York
02/03/16,21,57,0,83,0,3.5,New York
02/03/16,22,57.9,0,84,0,0,New York
02/03/16,23,57.9,0,84,0,3.5,New York
02/04/16,0,57.9,0,84,0,4.6,New York
02/04/16,1,57.9,0,84,0,3.5,New York
02/04/16,2,57.9,0,84,0,4.6,New York
02/04/16,3,57.9,0,87,0,6.9,New York
02/04/16,4,57.9,0,87,0,5.8,New York
02/04/16,5,57,0,93,0,5.8,New York
02/04/16,6,55.9,0,93,0,6.9,New York
02/04/16,7,55.9,0,90,0,5.8,New York
02/04/16,8,52,0,71,0,4.6,New York
02/04/16,9,52,0,54,0,3.5,New York
02/04/16,10,52,0,50,0,10.4,New York
02/04/16,11,53.1,0,48,0,6.9,New York
02/04/16,12,52,0,49,0,3.5,New York
02/04/16,13,51.1,0,46,0,9.2,New York
02/04/16,14,51.1,0,48,0,0,New York
02/04/16,15,51.1,0,46,0,8.1,New York
02/04/16,16,50,0,44,0,0,New York
02/04/16,17,50,0,43,0,4.6,New York
02/04/16,18,48.9,0,44,0,3.5,New York
02/04/16,19,48.9,0,44,0,0,New York
02/04/16,20,46.9,0,52,0,9.2,New York
02/04/16,21,46,41.4,51,0,9.2,New York
02/04/16,22,44.1,38.1,53,0,11.5,New York
02/04/16,23,44.1,37.7,49,0,12.7,New York
02/05/16,0,41,37.1,60,0.01,5.8,New York
02/05/16,1,39.9,32.1,63,0,13.8,New York
02/05/16,2,37,30.4,76,0.02,9.2,New York
02/05/16,3,35.1,28.6,82,0.04,8.1,New York
02/05/16,4,34,26.6,89,0.02,9.2,New York
02/05/16,5,33.1,28.7,89,0.08,4.6,New York
02/05/16,6,32,23.6,88,0.09,10.4,New York
02/05/16,7,32,22.1,88,0.09,13.8,New York
02/05/16,8,32,22.5,88,0,12.7,New York
02/05/16,9,30.9,22.2,92,0,10.4,New York
02/05/16,10,32,25.6,85,0,6.9,New York
02/05/16,11,32,26.4,85,0,5.8,New York
02/05/16,12,32,26.4,85,0,5.8,New York
02/05/16,13,37,32.4,65,0,5.8,New York
02/05/16,14,39,32.3,50,0,10.4,New York
02/05/16,15,39,32.3,41,0,10.4,New York
02/05/16,16,37.9,34.4,41,0,4.6,New York
02/05/16,17,37,28.9,41,0,12.7,New York
02/05/16,18,36,32.1,44,0,4.6,New York
02/05/16,19,35.1,28.6,42,0,8.1,New York
02/05/16,20,34,25.5,42,0,11.5,New York
02/05/16,21,33.1,26.9,46,0,6.9,New York
02/05/16,22,33.1,28.7,46,0,4.6,New York
02/05/16,23,32,24.2,50,0,9.2,New York
02/06/16,0,32,23.6,50,0,10.4,New York
02/06/16,1,30.9,0,54,0,0,New York
02/06/16,2,30.9,27.5,54,0,3.5,New York
02/06/16,3,30.9,27.5,54,0,3.5,New York
02/06/16,4,30.9,25.2,54,0,5.8,New York
02/06/16,5,30.9,27.5,54,0,3.5,New York
02/06/16,6,30.9,27.5,57,0,3.5,New York
02/06/16,7,30.9,26.2,57,0,4.6,New York
02/06/16,8,33.1,26.9,50,0,6.9,New York
02/06/16,9,34,27.2,52,0,8.1,New York
02/06/16,10,37,0,50,0,0,New York
02/06/16,11,37.9,33.5,48,0,5.8,New York
02/06/16,12,39,34.8,45,0,5.8,New York
02/06/16,13,37.9,33.5,45,0,5.8,New York
02/06/16,14,39,32.8,43,0,9.2,New York
02/06/16,15,39.9,36.7,43,0,4.6,New York
02/06/16,16,37.9,0,47,0,0,New York
02/06/16,17,39,34.8,41,0,5.8,New York
02/06/16,18,39,34,43,0,6.9,New York
02/06/16,19,39,33.4,45,0,8.1,New York
02/06/16,20,37.9,35.5,48,0,3.5,New York
02/06/16,21,37.9,32.7,48,0,6.9,New York
02/06/16,22,37,31.6,52,0,6.9,New York
02/06/16,23,37,29.8,52,0,10.4,New York
02/07/16,0,36,33.3,55,0,3.5,New York
02/07/16,1,36,32.1,57,0,4.6,New York
02/07/16,2,36,0,55,0,0,New York
02/07/16,3,35.1,29.3,57,0,6.9,New York
02/07/16,4,35.1,32.2,57,0,3.5,New York
02/07/16,5,34,0,56,0,0,New York
02/07/16,6,35.1,31,54,0,4.6,New York
02/07/16,7,35.1,0,57,0,0,New York
02/07/16,8,37,0,50,0,0,New York
02/07/16,9,39,0,46,0,0,New York
02/07/16,10,41,39,43,0,3.5,New York
02/07/16,11,42.1,0,41,0,0,New York
02/07/16,12,45,43.5,36,0,3.5,New York
02/07/16,13,46.9,0,36,0,6.9,New York
02/07/16,14,46,43.1,37,0,5.8,New York
02/07/16,15,45,41.2,37,0,6.9,New York
02/07/16,16,43,39.5,42,0,5.8,New York
02/07/16,17,42.1,37.1,47,0,8.1,New York
02/07/16,18,41,35.8,57,0,8.1,New York
02/07/16,19,39.9,33.9,55,0,9.2,New York
02/07/16,20,39,32.8,62,0,9.2,New York
02/07/16,21,39,35.7,62,0,4.6,New York
02/07/16,22,39.9,32.1,60,0,13.8,New York
02/07/16,23,39,30.6,57,0,15,New York
02/08/16,0,39,30.6,49,0,15,New York
02/08/16,1,37.9,29.6,48,0,13.8,New York
02/08/16,2,37.9,30,57,0,12.7,New York
02/08/16,3,37.9,28.9,62,0,16.1,New York
02/08/16,4,37.9,29.2,62,0,15,New York
02/08/16,5,37.9,30.5,62,0,11.5,New York
02/08/16,6,37.9,31.5,60,0,9.2,New York
02/08/16,7,37.9,29.6,60,0,13.8,New York
02/08/16,8,37,30.4,59,0,9.2,New York
02/08/16,9,35.6,27.5,65,0,11.5,New York
02/08/16,10,32,21.2,82,0.01,16.1,New York
02/08/16,11,32,24.8,82,0.03,8.1,New York
02/08/16,12,30.9,22.8,79,0.01,9.2,New York
02/08/16,13,33.1,24.4,66,0,11.5,New York
02/08/16,14,33.1,23.9,64,0,12.7,New York
02/08/16,15,32,24.2,66,0,9.2,New York
02/08/16,16,32,25.6,64,0,6.9,New York
02/08/16,17,32,24.8,64,0,8.1,New York
02/08/16,18,30.9,22.8,69,0,9.2,New York
02/08/16,19,30,24.1,72,0,5.8,New York
02/08/16,20,28.9,22.8,72,0,5.8,New York
02/08/16,21,28,21.7,78,0,5.8,New York
02/08/16,22,28.4,21.2,74,0,6.9,New York
02/08/16,23,28,21.7,81,0,5.8,New York
02/09/16,0,28,19.3,75,0,9.2,New York
02/09/16,1,28,20,75,0,8.1,New York
02/09/16,2,28,20.8,78,0,6.9,New York
02/09/16,3,28,22.8,75,0,4.6,New York
02/09/16,4,27,18.7,78,0,8.1,New York
02/09/16,5,27,20.5,78,0,5.8,New York
02/09/16,6,28,20.8,75,0,6.9,New York
02/09/16,7,28,24.2,78,0,3.5,New York
02/09/16,8,28,20.8,78,0,6.9,New York
02/09/16,9,28.9,21.1,75,0,8.1,New York
02/09/16,10,28.9,23.9,72,0,4.6,New York
02/09/16,11,30.9,23.5,69,0,8.1,New York
02/09/16,12,34,0,61,0,0,New York
02/09/16,13,34,31,61,0,3.5,New York
02/09/16,14,35.1,0,59,0,0,New York
02/09/16,15,36,0,57,0,0,New York
02/09/16,16,35.1,32.2,59,0,3.5,New York
02/09/16,17,33.1,28.7,66,0,4.6,New York
02/09/16,18,34,31,67,0,3.5,New York
02/09/16,19,34,0,67,0,0,New York
02/09/16,20,35.1,0,64,0,0,New York
02/09/16,21,34,0,70,0,0,New York
02/09/16,22,34,0,73,0,0,New York
02/09/16,23,34,0,73,0,0,New York
02/10/16,0,33.1,0,75,0,0,New York
02/10/16,1,33.1,28.7,78,0,4.6,New York
02/10/16,2,33.1,0,82,0,0,New York
02/10/16,3,33.1,30,85,0,3.5,New York
02/10/16,4,33.1,27.7,82,0,5.8,New York
02/10/16,5,33.1,0,78,0,0,New York
02/10/16,6,33.1,30,78,0,3.5,New York
02/10/16,7,33.1,30,78,0,3.5,New York
02/10/16,8,33.1,30,82,0,3.5,New York
02/10/16,9,34,28,79,0,6.9,New York
02/10/16,10,35.1,27.9,70,0,9.2,New York
02/10/16,11,37.4,32.1,56,0,6.9,New York
02/10/16,12,37.9,0,53,0,0,New York
02/10/16,13,37.9,32.1,47,0,8.1,New York
02/10/16,14,37.9,30.9,47,0,10.4,New York
02/10/16,15,37.9,0,45,0,0,New York
02/10/16,16,37,0,46,0,0,New York
02/10/16,17,36,29.6,46,0,8.1,New York
02/10/16,18,34,26.6,48,0,9.2,New York
02/10/16,19,33.1,28.7,50,0,4.6,New York
02/10/16,20,32,28.7,50,0,3.5,New York
02/10/16,21,32,28.7,52,0,3.5,New York
02/10/16,22,30.9,24.3,52,0,6.9,New York
02/10/16,23,30.9,22.8,47,0,9.2,New York
02/11/16,0,30,24.1,51,0,5.8,New York
02/11/16,1,28,17.5,63,0,12.7,New York
02/11/16,2,27,16.1,66,0,12.7,New York
02/11/16,3,26.1,15.6,39,0,11.5,New York
02/11/16,4,25,0,34,0,0,New York
02/11/16,5,24.1,14.4,35,0,9.2,New York
02/11/16,6,23,13.9,37,0,8.1,New York
02/11/16,7,23,13.1,39,0,9.2,New York
02/11/16,8,23,10.6,35,0,13.8,New York
02/11/16,9,24.1,11.5,32,0,15,New York
02/11/16,10,24.1,12,31,0,13.8,New York
02/11/16,11,26.1,18.4,32,0,6.9,New York
02/11/16,12,24.1,15.2,31,0,8.1,New York
02/11/16,13,25,14.2,33,0,11.5,New York
02/11/16,14,24.1,14.4,35,0,9.2,New York
02/11/16,15,24.1,13.7,37,0,10.4,New York
02/11/16,16,23,0,32,0,0,New York
02/11/16,17,23,13.9,31,0,8.1,New York
02/11/16,18,21.9,10.4,29,0,11.5,New York
02/11/16,19,21,0,30,0,0,New York
02/11/16,20,19.9,6.7,33,0,13.8,New York
02/11/16,21,19.9,10.1,35,0,8.1,New York
02/11/16,22,19,8.2,38,0,9.2,New York
02/11/16,23,18,6.1,40,0,10.4,New York
02/12/16,0,18,5.4,40,0,11.5,New York
02/12/16,1,18,8.7,40,0,6.9,New York
02/12/16,2,17.1,6.6,41,0,8.1,New York
02/12/16,3,17.1,6.6,43,0,8.1,New York
02/12/16,4,16,5.3,43,0,8.1,New York
02/12/16,5,16,4.4,45,0,9.2,New York
02/12/16,6,16,4.4,45,0,9.2,New York
02/12/16,7,16,6.3,47,0,6.9,New York
02/12/16,8,17.1,10,45,0,4.6,New York
02/12/16,9,19,12.3,42,0,4.6,New York
02/12/16,10,21.9,13.4,34,0,6.9,New York
02/12/16,11,25,17.1,33,0,6.9,New York
02/12/16,12,25,18.1,33,0,5.8,New York
02/12/16,13,25,18.1,33,0,5.8,New York
02/12/16,14,26.1,20.5,31,0,4.6,New York
02/12/16,15,26.1,19.4,31,0,5.8,New York
02/12/16,16,25,16.3,34,0,8.1,New York
02/12/16,17,24.1,16,38,0,6.9,New York
02/12/16,18,24.1,18.2,42,0,4.6,New York
02/12/16,19,23,14.7,46,0,6.9,New York
02/12/16,20,23,18.4,44,0,3.5,New York
02/12/16,21,23,13.9,44,0,8.1,New York
02/12/16,22,21.9,13.4,48,0,6.9,New York
02/12/16,23,23,0,50,0,0,New York
02/13/16,0,21.9,15.7,55,0,4.6,New York
02/13/16,1,21,14.6,63,0,4.6,New York
02/13/16,2,21,12.4,65,0,6.9,New York
02/13/16,3,21,14.6,68,0,4.6,New York
02/13/16,4,21,11.4,68,0,8.1,New York
02/13/16,5,21,11.4,65,0,8.1,New York
02/13/16,6,21,10.6,55,0,9.2,New York
02/13/16,7,21,7.6,42,0,15,New York
02/13/16,8,21,7.6,40,0,15,New York
02/13/16,9,21,8.1,36,0,13.8,New York
02/13/16,10,19.9,5.7,32,0,16.1,New York
02/13/16,11,19.9,8.6,29,0,10.4,New York
02/13/16,12,18,1.3,27,0,20.7,New York
02/13/16,13,18,2.6,27,0,17.3,New York
02/13/16,14,17.1,2,26,0,16.1,New York
02/13/16,15,15.1,0.5,28,0,13.8,New York
02/13/16,16,12,-5.1,26,0,17.3,New York
02/13/16,17,10,-7.6,30,0,17.3,New York
02/13/16,18,9,-8.5,31,0,16.1,New York
02/13/16,19,7,-6.6,36,0,9.2,New York
02/13/16,20,6.1,-12.2,36,0,16.1,New York
02/13/16,21,6.1,-11.6,38,0,15,New York
02/13/16,22,6.1,-8.7,39,0,10.4,New York
02/13/16,23,6.1,-6.8,38,0,8.1,New York
02/14/16,0,6.1,-12.2,38,0,16.1,New York
02/14/16,1,5,-10,39,0,10.4,New York
02/14/16,2,5,-6.9,41,0,6.9,New York
02/14/16,3,3,-9.3,50,0,6.9,New York
02/14/16,4,3,-11.5,41,0,9.2,New York
02/14/16,5,1,-18.7,41,0,16.1,New York
02/14/16,6,0,0,43,0,0,New York
02/14/16,7,-0.9,-19.1,44,0,12.7,New York
02/14/16,8,0,-13,41,0,6.9,New York
02/14/16,9,1.9,-10.6,37,0,6.9,New York
02/14/16,10,5,-8.1,36,0,8.1,New York
02/14/16,11,9,0,30,0,0,New York
02/14/16,12,10.9,0.2,29,0,6.9,New York
02/14/16,13,12,4.1,25,0,4.6,New York
02/14/16,14,14,6.5,25,0,4.6,New York
02/14/16,15,15.1,0,24,0,0,New York
02/14/16,16,15.1,7.7,24,0,4.6,New York
02/14/16,17,15.1,6.4,25,0,5.8,New York
02/14/16,18,15.1,6.4,25,0,5.8,New York
02/14/16,19,15.1,0,27,0,0,New York
02/14/16,20,14,8.2,28,0,3.5,New York
02/14/16,21,14,0,29,0,0,New York
02/14/16,22,14,0,29,0,0,New York
02/14/16,23,14,0,31,0,0,New York
02/15/16,0,14,0,32,0,0,New York
02/15/16,1,14,8.2,32,0,3.5,New York
02/15/16,2,14,0,35,0,0,New York
02/15/16,3,14,6.5,35,0,4.6,New York
02/15/16,4,15.1,7.7,41,0,4.6,New York
02/15/16,5,16,7.4,47,0,5.8,New York
02/15/16,6,17.1,0,43,0,0,New York
02/15/16,7,18,9.8,44,0,5.8,New York
02/15/16,8,19,0,46,0,0,New York
02/15/16,9,19.9,13.4,52,0,4.6,New York
02/15/16,10,21,11.4,55,0,8.1,New York
02/15/16,11,21.9,15.7,53,0,4.6,New York
02/15/16,12,23,14.7,65,0,6.9,New York
02/15/16,13,23,13.9,72,0,8.1,New York
02/15/16,14,24.1,17,75,0,5.8,New York
02/15/16,15,26.1,16.8,81,0.02,9.2,New York
02/15/16,16,27,19.5,81,0.01,6.9,New York
02/15/16,17,28,20.8,85,0.03,6.9,New York
02/15/16,18,30,24.1,85,0.02,5.8,New York
02/15/16,19,30.9,23.5,89,0.01,8.1,New York
02/15/16,20,33.1,26.1,89,0,8.1,New York
02/15/16,21,34,27.2,89,0,8.1,New York
02/15/16,22,34,28,89,0.14,6.9,New York
02/15/16,23,34,29.8,89,0.03,4.6,New York
02/16/16,0,35.1,31,89,0.01,4.6,New York
02/16/16,1,37.9,35.5,86,0,3.5,New York
02/16/16,2,39,35.7,93,0,4.6,New York
02/16/16,3,46.9,0,90,0.01,6.9,New York
02/16/16,4,48,0,86,0,10.4,New York
02/16/16,5,48,0,86,0,8.1,New York
02/16/16,6,48,0,86,0,0,New York
02/16/16,7,50,0,86,0,6.9,New York
02/16/16,8,52,0,83,0,6.9,New York
02/16/16,9,52,0,83,0,5.8,New York
02/16/16,10,53.1,0,83,0.01,9.2,New York
02/16/16,11,53.1,0,83,0,6.9,New York
02/16/16,12,53.1,0,86,0,12.7,New York
02/16/16,13,53.1,0,89,0.03,12.7,New York
02/16/16,14,52,0,93,0.58,6.9,New York
02/16/16,15,52,0,89,0.03,0,New York
02/16/16,16,53.1,0,83,0.01,6.9,New York
02/16/16,17,51.1,0,80,0,10.4,New York
02/16/16,18,48,0,71,0,10.4,New York
02/16/16,19,46.9,0,68,0,6.9,New York
02/16/16,20,44.6,40.2,71,0,8.1,New York
02/16/16,21,43,40.3,65,0,4.6,New York
02/16/16,22,39,32.8,67,0,9.2,New York
02/16/16,23,37.9,32.1,60,0,8.1,New York
02/17/16,0,37.9,33.5,60,0,5.8,New York
02/17/16,1,37,31.6,65,0,6.9,New York
02/17/16,2,37,31.6,65,0,6.9,New York
02/17/16,3,37.4,30.8,65,0,9.2,New York
02/17/16,4,37,33.3,65,0,4.6,New York
02/17/16,5,37,32.4,65,0,5.8,New York
02/17/16,6,37,32.4,65,0,5.8,New York
02/17/16,7,37,34.5,65,0,3.5,New York
02/17/16,8,39,33.4,57,0,8.1,New York
02/17/16,9,39,32.3,55,0,10.4,New York
02/17/16,10,39,34,55,0,6.9,New York
02/17/16,11,39,32.8,57,0,9.2,New York
02/17/16,12,39,33.4,57,0,8.1,New York
02/17/16,13,39,34,55,0,6.9,New York
02/17/16,14,39,33.4,55,0,8.1,New York
02/17/16,15,37.9,30.9,55,0,10.4,New York
02/17/16,16,37,31,54,0,8.1,New York
02/17/16,17,37,30.4,54,0,9.2,New York
02/17/16,18,37,31.6,52,0,6.9,New York
02/17/16,19,37,30.4,54,0,9.2,New York
02/17/16,20,36,33.3,59,0,3.5,New York
02/17/16,21,36,30.3,62,0,6.9,New York
02/17/16,22,35.1,28.6,64,0,8.1,New York
02/17/16,23,35.1,29.3,61,0,6.9,New York
02/18/16,0,34,29.8,59,0,4.6,New York
02/18/16,1,33.1,26.9,56,0,6.9,New York
02/18/16,2,32,25.6,54,0,6.9,New York
02/18/16,3,30.9,24.3,50,0,6.9,New York
02/18/16,4,30,26.5,54,0,3.5,New York
02/18/16,5,28.9,23.9,49,0,4.6,New York
02/18/16,6,28,19.3,47,0,9.2,New York
02/18/16,7,27,23,51,0,3.5,New York
02/18/16,8,28.9,22.8,43,0,5.8,New York
02/18/16,9,28.9,21.9,41,0,6.9,New York
02/18/16,10,30,21.1,38,0,10.4,New York
02/18/16,11,32,26.4,32,0,5.8,New York
02/18/16,12,32,23.6,29,0,10.4,New York
02/18/16,13,35.1,30.1,25,0,5.8,New York
02/18/16,14,35.1,28.6,24,0,8.1,New York
02/18/16,15,35.1,26.9,23,0,11.5,New York
02/18/16,16,35.1,32.2,23,0,3.5,New York
02/18/16,17,33.1,27.7,28,0,5.8,New York
02/18/16,18,32,24.8,28,0,8.1,New York
02/18/16,19,30.9,22.8,29,0,9.2,New York
02/18/16,20,30,24.1,30,0,5.8,New York
02/18/16,21,28.9,20.4,32,0,9.2,New York
02/18/16,22,28,18.1,33,0,11.5,New York
02/18/16,23,28,20.8,34,0,6.9,New York
02/19/16,0,27,18,39,0,9.2,New York
02/19/16,1,26.1,0,41,0,0,New York
02/19/16,2,25,18.1,43,0,5.8,New York
02/19/16,3,25,20.7,46,0,3.5,New York
02/19/16,4,24.1,18.2,46,0,4.6,New York
02/19/16,5,25,18.1,45,0,5.8,New York
02/19/16,6,25,18.1,46,0,5.8,New York
02/19/16,7,27,21.6,36,0,4.6,New York
02/19/16,8,28.9,25.2,35,0,3.5,New York
02/19/16,9,30.9,25.2,35,0,5.8,New York
02/19/16,10,32,0,37,0,0,New York
02/19/16,11,35.1,0,34,0,0,New York
02/19/16,12,36,31.1,31,0,5.8,New York
02/19/16,13,35.1,27.9,33,0,9.2,New York
02/19/16,14,35.1,27.9,40,0,9.2,New York
02/19/16,15,35.1,0,50,0,0,New York
02/19/16,16,34,26.6,59,0,9.2,New York
02/19/16,17,35.1,32.2,64,0,3.5,New York
02/19/16,18,36,29,64,0,9.2,New York
02/19/16,19,37,32.4,67,0,5.8,New York
02/19/16,20,37.9,0,68,0,0,New York
02/19/16,21,37.9,30.5,68,0,11.5,New York
02/19/16,22,37.9,34.4,70,0,4.6,New York
02/19/16,23,39,32.8,70,0,9.2,New York
02/20/16,0,39.9,33.9,70,0,9.2,New York
02/20/16,1,41,35.2,67,0,9.2,New York
02/20/16,2,41,35.8,67,0,8.1,New York
02/20/16,3,43,39.5,56,0,5.8,New York
02/20/16,4,43,38.8,53,0,6.9,New York
02/20/16,5,43,39.5,51,0,5.8,New York
02/20/16,6,43,0,51,0,0,New York
02/20/16,7,44.1,40.8,49,0,5.8,New York
02/20/16,8,45,40.6,48,0,8.1,New York
02/20/16,9,48.9,0,44,0,6.9,New York
02/20/16,10,52,0,41,0,0,New York
02/20/16,11,55,0,38,0,5.8,New York
02/20/16,12,57,0,36,0,8.1,New York
02/20/16,13,57.9,0,37,0,5.8,New York
02/20/16,14,61,0,34,0,11.5,New York
02/20/16,15,61,0,34,0,9.2,New York
02/20/16,16,60.1,0,35,0,5.8,New York
02/20/16,17,59,0,35,0,10.4,New York
02/20/16,18,57.9,0,35,0,5.8,New York
02/20/16,19,57,0,37,0,9.2,New York
02/20/16,20,55,0,43,0,8.1,New York
02/20/16,21,54,0,49,0,0,New York
02/20/16,22,54,0,49,0,0,New York
02/20/16,23,54,0,49,0,10.4,New York
02/21/16,0,54,0,51,0,8.1,New York
02/21/16,1,52,0,53,0,4.6,New York
02/21/16,2,52,0,50,0,8.1,New York
02/21/16,3,50,0,54,0,5.8,New York
02/21/16,4,50,0,52,0,0,New York
02/21/16,5,51.1,0,46,0,5.8,New York
02/21/16,6,50,0,48,0,4.6,New York
02/21/16,7,51.1,0,46,0,5.8,New York
02/21/16,8,51.1,0,46,0,0,New York
02/21/16,9,52,0,45,0,9.2,New York
02/21/16,10,53.1,0,41,0,3.5,New York
02/21/16,11,53.1,0,40,0,6.9,New York
02/21/16,12,53.1,0,38,0,5.8,New York
02/21/16,13,54,0,38,0,6.9,New York
02/21/16,14,55,0,37,0,0,New York
02/21/16,15,54,0,38,0,0,New York
02/21/16,16,54,0,40,0,0,New York
02/21/16,17,53.1,0,41,0,0,New York
02/21/16,18,50,0,54,0.01,5.8,New York
02/21/16,19,51.1,0,52,0,5.8,New York
02/21/16,20,48.9,0,61,0,5.8,New York
02/21/16,21,46.9,0,66,0.02,5.8,New York
02/21/16,22,46,41.9,63,0,8.1,New York
02/21/16,23,45,39.7,58,0,10.4,New York
02/22/16,0,44.1,38.6,60,0,10.4,New York
02/22/16,1,43,38.2,58,0,8.1,New York
02/22/16,2,42.1,37.7,53,0,6.9,New York
02/22/16,3,39.9,35.1,55,0,6.9,New York
02/22/16,4,39.9,37.8,55,0,3.5,New York
02/22/16,5,39,34,60,0,6.9,New York
02/22/16,6,37.9,35.5,62,0,3.5,New York
02/22/16,7,39.9,34.5,55,0,8.1,New York
02/22/16,8,42.1,38.4,53,0,5.8,New York
02/22/16,9,43,40.3,51,0,4.6,New York
02/22/16,10,44.1,41.5,47,0,4.6,New York
02/22/16,11,46.9,0,42,0,0,New York
02/22/16,12,48.9,0,38,0,0,New York
02/22/16,13,51.1,0,32,0,0,New York
02/22/16,14,51.1,0,33,0,0,New York
02/22/16,15,52,0,31,0,0,New York
02/22/16,16,51.1,0,29,0,3.5,New York
02/22/16,17,48.9,0,29,0,6.9,New York
02/22/16,18,44.1,41.5,55,0,4.6,New York
02/22/16,19,44.1,0,51,0,0,New York
02/22/16,20,45,42.6,44,0,4.6,New York
02/22/16,21,41,35.8,55,0,8.1,New York
02/22/16,22,41,35.2,45,0,9.2,New York
02/22/16,23,39,31.4,36,0,12.7,New York
02/23/16,0,37.9,31.5,36,0,9.2,New York
02/23/16,1,37,28.5,36,0,13.8,New York
02/23/16,2,36,28,41,0,11.5,New York
02/23/16,3,36,28,57,0,11.5,New York
02/23/16,4,36,27.5,70,0,12.7,New York
02/23/16,5,37,29.8,73,0,10.4,New York
02/23/16,6,37,29.3,76,0,11.5,New York
02/23/16,7,39,32.3,79,0,10.4,New York
02/23/16,8,39,31.4,76,0,12.7,New York
02/23/16,9,39,31.8,73,0,11.5,New York
02/23/16,10,37.9,29.6,70,0,13.8,New York
02/23/16,11,37,28.5,76,0,13.8,New York
02/23/16,12,37,28.5,82,0.01,13.8,New York
02/23/16,13,37,27.7,82,0.01,16.1,New York
02/23/16,14,36,27.5,86,0.01,12.7,New York
02/23/16,15,36,25.3,86,0.03,19.6,New York
02/23/16,16,36,25.6,86,0,18.4,New York
02/23/16,17,35.1,24.5,89,0.02,18.4,New York
02/23/16,18,35.1,23.8,85,0.01,20.7,New York
02/23/16,19,35.1,24.1,89,0.01,19.6,New York
02/23/16,20,35.1,25.2,89,0.04,16.1,New York
02/23/16,21,35.1,25.5,85,0.04,15,New York
02/23/16,22,35.1,25.2,85,0.01,16.1,New York
02/23/16,23,35.1,24.8,89,0.01,17.3,New York
02/24/16,0,36,27.1,86,0.02,13.8,New York
02/24/16,1,36,27.1,89,0.02,13.8,New York
02/24/16,2,36,26.3,89,0.01,16.1,New York
02/24/16,3,37,27.7,89,0.01,16.1,New York
02/24/16,4,37,28.5,89,0.02,13.8,New York
02/24/16,5,37.9,28.9,89,0.01,16.1,New York
02/24/16,6,37.9,30.5,89,0.01,11.5,New York
02/24/16,7,37.9,31.5,89,0,9.2,New York
02/24/16,8,37.9,29.6,89,0,13.8,New York
02/24/16,9,39,32.3,93,0.02,10.4,New York
02/24/16,10,39.9,32.1,89,0.01,13.8,New York
02/24/16,11,41,35.2,87,0.12,9.2,New York
02/24/16,12,41,34.7,93,0.21,10.4,New York
02/24/16,13,42.1,35.7,89,0.03,11.5,New York
02/24/16,14,43,0,93,0.01,0,New York
02/24/16,15,46,42.5,89,0.02,6.9,New York
02/24/16,16,55,0,93,0,5.8,New York
02/24/16,17,54,0,93,0.04,10.4,New York
